,predicted,measured,prob_predicted,co2,temperature,time
42373,0,0,0.033839177,487.7185387,22.33766063,7/3/2021 5:18
42374,0,0,0.027036481,487.9628483,22.33698984,7/3/2021 5:21
42375,0,0,0.025591098,488.0384428,22.33701804,7/3/2021 5:24
42376,0,0,0.018142413,487.9798815,22.33774804,7/3/2021 5:27
42377,0,0,0.009468233,488.1073084,22.33825285,7/3/2021 5:30
42378,0,0,0.008105249,488.1424661,22.33858294,7/3/2021 5:33
42379,0,0,0.010341966,488.1648705,22.33677132,7/3/2021 5:36
42380,0,0,0.009392989,487.9027619,22.33563684,7/3/2021 5:39
42381,0,0,0.004864268,487.2039294,22.33506604,7/3/2021 5:42
42382,0,0,0.000658085,486.6864899,22.33500185,7/3/2021 5:45
42383,0,0,8.09E-05,486.4666994,22.33443784,7/3/2021 5:48
42384,0,0,5.95E-05,486.2975789,22.33331761,7/3/2021 5:51
42385,0,0,0.000416175,486.1022162,22.33252915,7/3/2021 5:54
42386,0,0,0.001049483,486.1780752,22.3339936,7/3/2021 5:57
42387,0,0,0.001522926,486.2547417,22.33485741,7/3/2021 6:00
42388,0,0,0.004233855,485.8178824,22.33520695,7/3/2021 6:03
42389,0,0,0.002180075,484.8578113,22.3360772,7/3/2021 6:06
42390,0,0,6.27E-05,483.3525213,22.33755517,7/3/2021 6:09
42391,0,0,4.07E-07,481.8874834,22.33978865,7/3/2021 6:12
42392,0,0,5.35E-09,480.3761939,22.34200099,7/3/2021 6:15
42393,0,0,4.52E-10,478.6185238,22.34241344,7/3/2021 6:18
42394,0,0,1.06E-10,476.8107061,22.34106723,7/3/2021 6:21
42395,0,0,8.78E-12,475.109959,22.33982774,7/3/2021 6:24
42396,0,0,1.15E-12,473.4492077,22.33957103,7/3/2021 6:27
42397,0,0,6.46E-13,471.6843773,22.33727142,7/3/2021 6:30
42398,0,0,3.96E-13,469.7299846,22.33469895,7/3/2021 6:33
42399,0,0,7.14E-14,467.4395903,22.33159637,7/3/2021 6:36
42400,0,0,3.30E-15,465.0491551,22.32565344,7/3/2021 6:39
42401,0,0,7.18E-17,462.7526354,22.31827584,7/3/2021 6:42
42402,0,0,4.32E-18,460.4263792,22.31172583,7/3/2021 6:45
42403,0,0,2.51E-18,458.0987609,22.30734841,7/3/2021 6:48
42404,0,0,1.76E-18,455.4090188,22.30270582,7/3/2021 6:51
42405,0,0,6.82E-19,452.6051785,22.29833382,7/3/2021 6:54
42406,0,0,1.19E-19,449.568856,22.2937952,7/3/2021 6:57
42407,0,0,2.65E-20,446.5044192,22.28963609,7/3/2021 7:00
42408,0,0,1.95E-20,443.2464242,22.2854406,7/3/2021 7:03
42409,0,0,4.18E-20,440.0110717,22.28278917,7/3/2021 7:06
42410,0,0,1.76E-19,437.1378264,22.27841665,7/3/2021 7:09
42411,0,0,3.32E-18,434.6963637,22.2748858,7/3/2021 7:12
42412,0,0,2.88E-16,432.7215373,22.27284353,7/3/2021 7:15
42413,0,0,8.71E-14,431.1448647,22.27108562,7/3/2021 7:18
42414,0,0,7.85E-12,429.9866786,22.26943626,7/3/2021 7:21
42415,0,0,3.39E-10,429.0121603,22.26873053,7/3/2021 7:24
42416,0,0,8.63E-09,428.151858,22.26889785,7/3/2021 7:27
42417,0,0,7.08E-08,427.6097416,22.26995496,7/3/2021 7:30
42418,0,0,3.19E-07,427.4885993,22.26900757,7/3/2021 7:33
42419,0,0,6.82E-06,427.6173169,22.26796093,7/3/2021 7:36
42420,0,0,0.000306861,427.7847663,22.26671039,7/3/2021 7:39
42421,0,0,0.002907018,427.8176922,22.26513088,7/3/2021 7:42
42422,0,0,0.003995252,427.5743874,22.26306447,7/3/2021 7:45
42423,0,0,0.001244916,427.0695214,22.2613045,7/3/2021 7:48
42424,0,0,0.000108903,426.4436074,22.25967498,7/3/2021 7:51
42425,0,0,8.70E-06,426.0250542,22.26001296,7/3/2021 7:54
42426,0,0,2.78E-06,425.7330065,22.25935223,7/3/2021 7:57
42427,0,0,6.03E-06,424.9062594,22.25762672,7/3/2021 8:00
42428,0,0,4.38E-06,423.8101382,22.25466389,7/3/2021 8:03
42429,0,0,1.11E-07,422.5420308,22.25116745,7/3/2021 8:06
42430,0,0,4.85E-09,421.0491265,22.24678775,7/3/2021 8:09
42431,0,0,7.90E-10,419.5811349,22.24308683,7/3/2021 8:12
42432,0,0,2.04E-10,418.1742568,22.23969459,7/3/2021 8:15
42433,0,0,1.37E-10,416.9448043,22.23627181,7/3/2021 8:18
42434,0,0,2.06E-10,416.1608323,22.23347622,7/3/2021 8:21
42435,0,0,9.60E-10,415.7959435,22.23102824,7/3/2021 8:24
42436,0,0,2.45E-08,415.890649,22.23068309,7/3/2021 8:27
42437,0,0,1.42E-06,415.8274195,22.22940625,7/3/2021 8:30
42438,0,0,2.01E-05,415.6399318,22.22807003,7/3/2021 8:33
42439,0,0,1.75E-05,415.4264374,22.22654081,7/3/2021 8:36
42440,0,0,7.16E-06,415.4545867,22.22466568,7/3/2021 8:39
42441,0,0,8.48E-06,415.4051947,22.22225711,7/3/2021 8:42
42442,0,0,1.91E-05,415.3553222,22.22107426,7/3/2021 8:45
42443,0,0,2.23E-05,415.3069818,22.22099883,7/3/2021 8:48
42444,0,0,1.96E-05,415.3523397,22.22002328,7/3/2021 8:51
42445,0,0,2.41E-05,415.0799315,22.21805006,7/3/2021 8:54
42446,0,0,1.59E-05,414.5725165,22.21688184,7/3/2021 8:57
42447,0,0,2.02E-06,414.0863531,22.21640182,7/3/2021 9:00
42448,0,0,4.64E-07,413.951825,22.21356197,7/3/2021 9:03
42449,0,0,6.24E-07,414.0174795,22.20907832,7/3/2021 9:06
42450,0,0,4.54E-06,414.2788819,22.2045025,7/3/2021 9:09
42451,0,0,3.74E-05,414.5991724,22.19937693,7/3/2021 9:12
42452,0,0,0.000166062,414.9123803,22.19418905,7/3/2021 9:15
42453,0,0,0.000346293,415.1748261,22.19142008,7/3/2021 9:18
42454,0,0,0.000339831,415.2937545,22.18879312,7/3/2021 9:21
42455,0,0,0.00018984,415.2540584,22.18504546,7/3/2021 9:24
42456,0,0,6.53E-05,415.1727682,22.18080236,7/3/2021 9:27
42457,0,0,2.31E-05,414.8937548,22.17763949,7/3/2021 9:30
42458,0,0,8.33E-06,414.3621168,22.17524057,7/3/2021 9:33
42459,0,0,1.44E-06,414.1146905,22.1743657,7/3/2021 9:36
42460,0,0,6.68E-07,414.3967333,22.17092741,7/3/2021 9:39
42461,0,0,4.40E-06,414.8144494,22.16858186,7/3/2021 9:42
42462,0,0,0.000117068,414.8666105,22.16709449,7/3/2021 9:45
42463,0,0,0.000258612,414.8334326,22.16831657,7/3/2021 9:48
42464,0,0,5.46E-05,415.1355979,22.17037031,7/3/2021 9:51
42465,0,0,5.31E-05,415.2803231,22.17246109,7/3/2021 9:54
42466,0,0,0.000140242,415.3700805,22.17479797,7/3/2021 9:57
42467,0,0,0.000108751,415.375846,22.17761464,7/3/2021 10:00
42468,0,0,5.66E-05,415.3481962,22.17919278,7/3/2021 10:03
42469,0,0,3.29E-05,415.0953659,22.1816902,7/3/2021 10:06
42470,0,0,1.30E-05,414.5930722,22.18335665,7/3/2021 10:09
42471,0,0,2.00E-06,414.1950857,22.18435875,7/3/2021 10:12
42472,0,0,6.10E-07,413.6886078,22.18479673,7/3/2021 10:15
42473,0,0,4.49E-07,413.2749907,22.18671438,7/3/2021 10:18
42474,0,0,4.14E-07,412.9758727,22.19130347,7/3/2021 10:21
42475,0,0,5.42E-07,412.7093419,22.19602291,7/3/2021 10:24
42476,0,0,1.13E-06,412.0557454,22.20034464,7/3/2021 10:27
42477,0,0,6.18E-07,411.6287233,22.20370084,7/3/2021 10:30
42478,0,0,2.45E-07,411.4365736,22.20742711,7/3/2021 10:33
42479,0,0,4.24E-07,411.2780813,22.2118961,7/3/2021 10:36
42480,0,0,1.87E-06,410.8353971,22.2135547,7/3/2021 10:39
42481,0,0,1.65E-06,410.1922526,22.21356877,7/3/2021 10:42
42482,0,0,2.96E-07,409.5293334,22.21193971,7/3/2021 10:45
42483,0,0,9.11E-08,408.6983475,22.21050463,7/3/2021 10:48
42484,0,0,3.86E-08,408.0181963,22.20912001,7/3/2021 10:51
42485,0,0,3.00E-08,407.3828648,22.20864739,7/3/2021 10:54
42486,0,0,3.91E-08,407.1138198,22.20803951,7/3/2021 10:57
42487,0,0,1.13E-07,407.0301567,22.20523558,7/3/2021 11:00
42488,0,0,5.40E-07,407.1045093,22.2029552,7/3/2021 11:03
42489,0,0,2.33E-06,407.1863129,22.20197035,7/3/2021 11:06
42490,0,0,5.36E-06,407.0637477,22.20018253,7/3/2021 11:09
42491,0,0,4.53E-06,407.2175573,22.19841297,7/3/2021 11:12
42492,0,0,4.13E-06,407.3591226,22.1994847,7/3/2021 11:15
42493,0,0,7.75E-06,407.6706002,22.20050491,7/3/2021 11:18
42494,0,0,1.67E-05,408.1261378,22.2005756,7/3/2021 11:21
42495,0,0,4.38E-05,408.5712892,22.20070386,7/3/2021 11:24
42496,0,0,0.000114573,409.2275695,22.2019025,7/3/2021 11:27
42497,0,0,0.000232635,409.7806067,22.20229139,7/3/2021 11:30
42498,0,0,0.000498047,410.1737047,22.20390941,7/3/2021 11:33
42499,0,0,0.000371672,410.704173,22.20591838,7/3/2021 11:36
42500,0,0,0.000357152,410.9430587,22.20751919,7/3/2021 11:39
42501,0,0,0.000272707,410.9552503,22.20887192,7/3/2021 11:42
42502,0,0,6.45E-05,410.7179669,22.21011183,7/3/2021 11:45
42503,0,0,9.56E-06,410.8864802,22.21136294,7/3/2021 11:48
42504,0,0,7.08E-06,411.5336415,22.21275033,7/3/2021 11:51
42505,0,0,5.65E-05,411.921167,22.21441276,7/3/2021 11:54
42506,0,0,0.000545275,412.1168091,22.21651646,7/3/2021 11:57
42507,0,0,0.000260124,411.9051322,22.21927182,7/3/2021 12:00
42508,0,0,3.36E-05,411.4679685,22.22095435,7/3/2021 12:03
42509,0,0,2.56E-06,410.4626016,22.22173231,7/3/2021 12:06
42510,0,0,1.08E-07,409.7964949,22.22068351,7/3/2021 12:09
42511,0,0,2.35E-08,409.3840377,22.22070306,7/3/2021 12:12
42512,0,0,3.93E-08,409.0189843,22.21979292,7/3/2021 12:15
42513,0,0,2.12E-07,408.5718293,22.21786207,7/3/2021 12:18
42514,0,0,3.86E-07,408.0698572,22.21671742,7/3/2021 12:21
42515,0,0,2.54E-07,407.3328708,22.21424452,7/3/2021 12:24
42516,0,0,1.02E-07,406.7831716,22.21219607,7/3/2021 12:27
42517,0,0,7.01E-08,406.5117895,22.21036722,7/3/2021 12:30
42518,0,0,1.32E-07,406.0685863,22.2095751,7/3/2021 12:33
42519,0,0,3.48E-07,405.5412418,22.21074049,7/3/2021 12:36
42520,0,0,2.20E-07,405.2360214,22.21297993,7/3/2021 12:39
42521,0,0,2.13E-07,405.2094032,22.21351736,7/3/2021 12:42
42522,0,0,4.95E-07,405.6757253,22.21240652,7/3/2021 12:45
42523,0,0,3.03E-06,406.2916199,22.21153634,7/3/2021 12:48
42524,0,0,3.35E-05,406.5806765,22.21081979,7/3/2021 12:51
42525,0,0,7.34E-05,406.6568007,22.21018522,7/3/2021 12:54
42526,0,0,2.06E-05,406.7296051,22.20956918,7/3/2021 12:57
42527,0,0,7.12E-06,406.5843699,22.20991005,7/3/2021 13:00
42528,0,0,3.58E-06,406.5195717,22.21124192,7/3/2021 13:03
42529,0,0,2.10E-06,406.4687307,22.21269799,7/3/2021 13:06
42530,0,0,2.12E-06,406.6177627,22.21142385,7/3/2021 13:09
42531,0,0,3.38E-06,406.6095711,22.2102921,7/3/2021 13:12
42532,0,0,5.10E-06,406.5003365,22.20918957,7/3/2021 13:15
42533,0,0,3.09E-06,406.4461356,22.20900598,7/3/2021 13:18
42534,0,0,2.22E-06,406.4535482,22.208723,7/3/2021 13:21
42535,0,0,2.51E-06,406.1763157,22.20831232,7/3/2021 13:24
42536,0,0,1.77E-06,405.7787148,22.20573287,7/3/2021 13:27
42537,0,0,5.74E-07,405.3979853,22.2037267,7/3/2021 13:30
42538,0,0,3.43E-07,405.3610543,22.20209321,7/3/2021 13:33
42539,0,0,5.03E-07,405.4392288,22.20066903,7/3/2021 13:36
42540,0,0,1.56E-06,405.3153262,22.20231176,7/3/2021 13:39
42541,0,0,2.62E-06,404.9239562,22.20318567,7/3/2021 13:42
42542,0,0,8.21E-07,404.3639818,22.20437814,7/3/2021 13:45
42543,0,0,2.14E-07,403.6214056,22.20600843,7/3/2021 13:48
42544,0,0,6.98E-08,403.0129699,22.20523956,7/3/2021 13:51
42545,0,0,4.44E-08,402.3198312,22.20499465,7/3/2021 13:54
42546,0,0,4.02E-08,401.7666757,22.2042492,7/3/2021 13:57
42547,0,0,3.82E-08,401.2311877,22.20292868,7/3/2021 14:00
42548,0,0,4.35E-08,400.7398185,22.20290102,7/3/2021 14:03
42549,0,0,5.41E-08,400.3994312,22.20316346,7/3/2021 14:06
42550,0,0,6.56E-08,400.1979869,22.20374225,7/3/2021 14:09
42551,0,0,1.15E-07,399.8963414,22.20369526,7/3/2021 14:12
42552,0,0,1.77E-07,399.78933,22.2050178,7/3/2021 14:15
42553,0,0,2.06E-07,399.8662516,22.20784212,7/3/2021 14:18
42554,0,0,3.67E-07,400.1117983,22.20845065,7/3/2021 14:21
42555,0,0,1.05E-06,400.4115249,22.20890424,7/3/2021 14:24
42556,0,0,2.62E-06,400.471404,22.20924826,7/3/2021 14:27
42557,0,0,2.77E-06,400.8844235,22.20951711,7/3/2021 14:30
42558,0,0,2.77E-06,401.6598853,22.20973766,7/3/2021 14:33
42559,0,0,8.62E-06,402.3883357,22.21093199,7/3/2021 14:36
42560,0,0,4.64E-05,403.1136196,22.21221951,7/3/2021 14:39
42561,0,0,8.08E-05,403.7692655,22.21372898,7/3/2021 14:42
42562,0,0,8.36E-05,404.054838,22.21361135,7/3/2021 14:45
42563,0,0,3.66E-05,404.5078942,22.21385486,7/3/2021 14:48
42564,0,0,1.85E-05,405.1797399,22.21448385,7/3/2021 14:51
42565,0,0,3.54E-05,405.7005595,22.21556123,7/3/2021 14:54
42566,0,0,9.46E-05,405.9784351,22.21719473,7/3/2021 14:57
42567,0,0,5.02E-05,405.9961542,22.2175477,7/3/2021 15:00
42568,0,0,1.24E-05,405.9554888,22.21565544,7/3/2021 15:03
42569,0,0,3.65E-06,405.7893722,22.21432873,7/3/2021 15:06
42570,0,0,1.90E-06,405.3881928,22.21343489,7/3/2021 15:09
42571,0,0,7.02E-07,405.2898327,22.20988453,7/3/2021 15:12
42572,0,0,5.96E-07,405.3304559,22.20732264,7/3/2021 15:15
42573,0,0,1.19E-06,405.3471247,22.206493,7/3/2021 15:18
42574,0,0,2.72E-06,405.4955059,22.20531267,7/3/2021 15:21
42575,0,0,3.77E-06,405.7584378,22.2036636,7/3/2021 15:24
42576,0,0,6.34E-06,406.2382134,22.20138089,7/3/2021 15:27
42577,0,0,1.80E-05,406.6558103,22.20023627,7/3/2021 15:30
42578,0,0,5.03E-05,407.3409883,22.19911527,7/3/2021 15:33
42579,0,0,0.00010484,408.1902651,22.19790581,7/3/2021 15:36
42580,0,0,0.000391246,409.0695685,22.19648692,7/3/2021 15:39
42581,0,0,0.001398394,409.4928287,22.19471673,7/3/2021 15:42
42582,0,0,0.000946548,409.4853717,22.19241821,7/3/2021 15:45
42583,0,0,0.000116536,409.2994519,22.18936151,7/3/2021 15:48
42584,0,0,9.09E-06,409.0494773,22.18624096,7/3/2021 15:51
42585,0,0,2.14E-06,408.7074505,22.18474451,7/3/2021 15:54
42586,0,0,1.03E-06,408.3111687,22.18472251,7/3/2021 15:57
42587,0,0,5.72E-07,408.0360037,22.18417277,7/3/2021 16:00
42588,0,0,4.88E-07,408.0354391,22.18304029,7/3/2021 16:03
42589,0,0,1.08E-06,408.2454185,22.18121185,7/3/2021 16:06
42590,0,0,5.66E-06,408.4999397,22.18050459,7/3/2021 16:09
42591,0,0,2.15E-05,408.6734548,22.1788478,7/3/2021 16:12
42592,0,0,3.26E-05,408.7083154,22.17607578,7/3/2021 16:15
42593,0,0,1.98E-05,408.7120076,22.17391134,7/3/2021 16:18
42594,0,0,1.06E-05,408.7659005,22.17213803,7/3/2021 16:21
42595,0,0,9.03E-06,409.0383835,22.17057853,7/3/2021 16:24
42596,0,0,1.61E-05,409.5367048,22.16907688,7/3/2021 16:27
42597,0,0,6.23E-05,410.2356967,22.16848292,7/3/2021 16:30
42598,0,0,0.000332406,410.8452581,22.16773725,7/3/2021 16:33
42599,0,0,0.001020057,411.2253454,22.16676531,7/3/2021 16:36
42600,0,0,0.000683837,411.6679673,22.16546989,7/3/2021 16:39
42601,0,0,0.000372889,411.9013859,22.16372147,7/3/2021 16:42
42602,0,0,0.000252396,412.027943,22.16234519,7/3/2021 16:45
42603,0,0,9.69E-05,412.1602945,22.16120343,7/3/2021 16:48
42604,0,0,5.11E-05,412.1296754,22.16018202,7/3/2021 16:51
42605,0,0,3.05E-05,412.1060239,22.15917881,7/3/2021 16:54
42606,0,0,1.59E-05,411.7639747,22.16009348,7/3/2021 16:57
42607,0,0,5.53E-06,411.477323,22.16101749,7/3/2021 17:00
42608,0,0,1.77E-06,411.2804036,22.16204326,7/3/2021 17:03
42609,0,0,1.43E-06,411.2145246,22.16327335,7/3/2021 17:06
42610,0,0,2.99E-06,411.392098,22.16483077,7/3/2021 17:09
42611,0,0,1.04E-05,411.5538812,22.16687128,7/3/2021 17:12
42612,0,0,3.67E-05,411.6960526,22.17159891,7/3/2021 17:15
42613,0,0,5.35E-05,411.5798292,22.17448643,7/3/2021 17:18
42614,0,0,2.47E-05,411.3155887,22.17882259,7/3/2021 17:21
42615,0,0,5.37E-06,410.7859071,22.18104102,7/3/2021 17:24
42616,0,0,9.34E-07,410.3708162,22.18236354,7/3/2021 17:27
42617,0,0,3.57E-07,410.260807,22.18292242,7/3/2021 17:30
42618,0,0,5.62E-07,410.3268784,22.18177354,7/3/2021 17:33
42619,0,0,3.48E-06,410.3076377,22.18180202,7/3/2021 17:36
42620,0,0,1.10E-05,410.2811608,22.18301069,7/3/2021 17:39
42621,0,0,1.04E-05,410.3697999,22.18352044,7/3/2021 17:42
42622,0,0,1.16E-05,410.412419,22.18338223,7/3/2021 17:45
42623,0,0,1.67E-05,410.42828,22.18458225,7/3/2021 17:48
42624,0,0,1.57E-05,410.321969,22.18524048,7/3/2021 17:51
42625,0,0,9.62E-06,409.779855,22.18542277,7/3/2021 17:54
42626,0,0,1.67E-06,408.8557264,22.18714734,7/3/2021 17:57
42627,0,0,8.18E-08,407.8221705,22.19058663,7/3/2021 18:00
42628,0,0,1.09E-08,406.8998316,22.19308459,7/3/2021 18:03
42629,0,0,7.17E-09,406.1064758,22.19589101,7/3/2021 18:06
42630,0,0,1.03E-08,405.2747677,22.19828653,7/3/2021 18:09
42631,0,0,2.08E-08,404.5825363,22.20051071,7/3/2021 18:12
42632,0,0,2.89E-08,403.8915586,22.20278596,7/3/2021 18:15
42633,0,0,3.86E-08,403.5787367,22.2053398,7/3/2021 18:18
42634,0,0,7.32E-08,403.2137885,22.20542762,7/3/2021 18:21
42635,0,0,1.64E-07,402.6642191,22.2060582,7/3/2021 18:24
42636,0,0,1.53E-07,402.1540716,22.20729461,7/3/2021 18:27
42637,0,0,8.70E-08,401.8883313,22.20826047,7/3/2021 18:30
42638,0,0,1.03E-07,401.9754241,22.21005238,7/3/2021 18:33
42639,0,0,3.27E-07,402.5450594,22.21284953,7/3/2021 18:36
42640,0,0,2.41E-06,403.2072005,22.21393163,7/3/2021 18:39
42641,0,0,1.89E-05,403.9430618,22.21340689,7/3/2021 18:42
42642,0,0,6.82E-05,404.2172292,22.21422285,7/3/2021 18:45
42643,0,0,4.62E-05,404.2451195,22.21346109,7/3/2021 18:48
42644,0,0,7.92E-06,404.1125218,22.21504543,7/3/2021 18:51
42645,0,0,2.13E-06,404.2381762,22.21513433,7/3/2021 18:54
42646,0,0,1.86E-06,404.2526483,22.21673665,7/3/2021 18:57
42647,0,0,2.59E-06,404.2233852,22.21901264,7/3/2021 19:00
42648,0,0,2.34E-06,403.9514606,22.22218989,7/3/2021 19:03
42649,0,0,1.10E-06,403.5316821,22.22458613,7/3/2021 19:06
42650,0,0,3.64E-07,403.1360717,22.22644099,7/3/2021 19:09
42651,0,0,2.13E-07,402.9870686,22.22793994,7/3/2021 19:12
42652,0,0,2.60E-07,402.7707723,22.22923289,7/3/2021 19:15
42653,0,0,4.39E-07,402.4125533,22.23044912,7/3/2021 19:18
42654,0,0,3.52E-07,401.9775895,22.22871027,7/3/2021 19:21
42655,0,0,1.80E-07,401.4733848,22.22584244,7/3/2021 19:24
42656,0,0,9.93E-08,401.0245185,22.22255886,7/3/2021 19:27
42657,0,0,7.62E-08,400.643104,22.22053117,7/3/2021 19:30
42658,0,0,7.80E-08,400.6659999,22.21955659,7/3/2021 19:33
42659,0,0,1.68E-07,400.9784959,22.21753767,7/3/2021 19:36
42660,0,0,8.13E-07,400.9888414,22.21727252,7/3/2021 19:39
42661,0,0,2.37E-06,401.0450711,22.21573463,7/3/2021 19:42
42662,0,0,1.43E-06,401.3448079,22.20977019,7/3/2021 19:45
42663,0,0,1.83E-06,401.5610254,22.20478277,7/3/2021 19:48
42664,0,0,3.71E-06,401.5483455,22.20127363,7/3/2021 19:51
42665,0,0,2.51E-06,401.6685002,22.19789186,7/3/2021 19:54
42666,0,0,1.64E-06,402.1435049,22.19429927,7/3/2021 19:57
42667,0,0,3.02E-06,402.89886,22.19013661,7/3/2021 20:00
42668,0,0,1.50E-05,403.8651012,22.18498761,7/3/2021 20:03
42669,0,0,9.79E-05,404.5198525,22.18233736,7/3/2021 20:06
42670,0,0,0.00021421,405.275589,22.17892086,7/3/2021 20:09
42671,0,0,0.000170936,406.0178844,22.17439644,7/3/2021 20:12
42672,0,0,0.000253563,406.7549683,22.17031166,7/3/2021 20:15
42673,0,0,0.000371939,407.595549,22.16725806,7/3/2021 20:18
42674,0,0,0.000583145,408.2626845,22.16493025,7/3/2021 20:21
42675,0,0,0.000751526,408.7090886,22.16309547,7/3/2021 20:24
42676,0,0,0.00037283,409.1274015,22.16057024,7/3/2021 20:27
42677,0,0,0.000178693,409.1884545,22.15810204,7/3/2021 20:30
42678,0,0,7.25E-05,409.087353,22.15844403,7/3/2021 20:33
42679,0,0,1.38E-05,409.3399868,22.15763044,7/3/2021 20:36
42680,0,0,1.08E-05,409.4886193,22.15857988,7/3/2021 20:39
42681,0,0,2.66E-05,409.5941137,22.15938731,7/3/2021 20:42
42682,0,0,2.87E-05,409.7310195,22.16013348,7/3/2021 20:45
42683,0,0,2.49E-05,409.6720273,22.16089299,7/3/2021 20:48
42684,0,0,1.63E-05,409.3982377,22.1607418,7/3/2021 20:51
42685,0,0,4.26E-06,408.863272,22.16066479,7/3/2021 20:54
42686,0,0,6.53E-07,408.3226334,22.16065426,7/3/2021 20:57
42687,0,0,1.97E-07,407.8272582,22.16070915,7/3/2021 21:00
42688,0,0,1.46E-07,407.6326088,22.15783496,7/3/2021 21:03
42689,0,0,2.62E-07,407.9062203,22.15674426,7/3/2021 21:06
42690,0,0,1.90E-06,408.5264539,22.157328,7/3/2021 21:09
42691,0,0,3.33E-05,409.1813328,22.15964453,7/3/2021 21:12
42692,0,0,0.000307545,409.6403449,22.16092551,7/3/2021 21:15
42693,0,0,0.000454832,409.9243916,22.16429904,7/3/2021 21:18
42694,0,0,0.000204574,410.2568775,22.16810248,7/3/2021 21:21
42695,0,0,0.000120594,410.5890511,22.17171617,7/3/2021 21:24
42696,0,0,0.000138191,410.7431298,22.17250147,7/3/2021 21:27
42697,0,0,9.64E-05,410.8925214,22.17153693,7/3/2021 21:30
42698,0,0,4.95E-05,410.7211653,22.17172607,7/3/2021 21:33
42699,0,0,1.78E-05,410.5249256,22.17208782,7/3/2021 21:36
42700,0,0,4.38E-06,410.0081785,22.17265835,7/3/2021 21:39
42701,0,0,1.01E-06,409.5382493,22.17349472,7/3/2021 21:42
42702,0,0,3.19E-07,409.060145,22.17568056,7/3/2021 21:45
42703,0,0,2.21E-07,408.6050552,22.17543446,7/3/2021 21:48
42704,0,0,2.30E-07,408.3414709,22.1737318,7/3/2021 21:51
42705,0,0,3.09E-07,408.1800336,22.17340233,7/3/2021 21:54
42706,0,0,7.53E-07,408.0075998,22.17341309,7/3/2021 21:57
42707,0,0,1.55E-06,408.1419259,22.17176515,7/3/2021 22:00
42708,0,0,3.25E-06,408.1094446,22.17029373,7/3/2021 22:03
42709,0,0,6.63E-06,407.8039078,22.16885169,7/3/2021 22:06
42710,0,0,3.02E-06,407.5027618,22.16729481,7/3/2021 22:09
42711,0,0,9.26E-07,407.4878919,22.16846741,7/3/2021 22:12
42712,0,0,1.08E-06,407.3228112,22.16948676,7/3/2021 22:15
42713,0,0,2.01E-06,407.1350117,22.17045478,7/3/2021 22:18
42714,0,0,1.68E-06,406.9147133,22.17246827,7/3/2021 22:21
42715,0,0,1.22E-06,406.6918863,22.1747286,7/3/2021 22:24
42716,0,0,1.05E-06,406.3632478,22.17746178,7/3/2021 22:27
42717,0,0,7.50E-07,406.3419342,22.17794115,7/3/2021 22:30
42718,0,0,9.36E-07,406.598814,22.17921462,7/3/2021 22:33
42719,0,0,2.84E-06,407.0335752,22.17940956,7/3/2021 22:36
42720,0,0,1.73E-05,407.3506939,22.18154546,7/3/2021 22:39
42721,0,0,4.80E-05,407.369882,22.1808359,7/3/2021 22:42
42722,0,0,2.22E-05,407.2230583,22.18120993,7/3/2021 22:45
42723,0,0,4.93E-06,406.9595404,22.18070496,7/3/2021 22:48
42724,0,0,1.46E-06,406.4409765,22.18127048,7/3/2021 22:51
42725,0,0,4.52E-07,405.9255103,22.18396304,7/3/2021 22:54
42726,0,0,1.97E-07,405.6165952,22.18405192,7/3/2021 22:57
42727,0,0,2.06E-07,405.4553395,22.18354598,7/3/2021 23:00
42728,0,0,4.29E-07,405.2016179,22.18439464,7/3/2021 23:03
42729,0,0,7.73E-07,405.009058,22.18468277,7/3/2021 23:06
42730,0,0,7.66E-07,404.9994038,22.18643917,7/3/2021 23:09
42731,0,0,1.02E-06,405.0626901,22.18983949,7/3/2021 23:12
42732,0,0,2.05E-06,405.2082454,22.19322376,7/3/2021 23:15
42733,0,0,3.75E-06,405.2346252,22.19693041,7/3/2021 23:18
42734,0,0,4.56E-06,405.5134676,22.20133009,7/3/2021 23:21
42735,0,0,5.32E-06,405.9056567,22.20586279,7/3/2021 23:24
42736,0,0,1.22E-05,406.4484115,22.20798176,7/3/2021 23:27
42737,0,0,4.12E-05,407.1770074,22.20989891,7/3/2021 23:30
42738,0,0,0.000137415,407.8383041,22.21280595,7/3/2021 23:33
42739,0,0,0.000374314,408.3404312,22.21299359,7/3/2021 23:36
42740,0,0,0.000315988,408.9506014,22.21148059,7/3/2021 23:39
42741,0,0,0.000315737,409.4098317,22.21111564,7/3/2021 23:42
42742,0,0,0.000334193,409.7800453,22.21086226,7/3/2021 23:45
42743,0,0,0.000213505,410.4842633,22.2106951,7/3/2021 23:48
42744,0,0,0.000322743,411.2639077,22.21059746,7/3/2021 23:51
42745,0,0,0.00124979,411.7789428,22.21155956,7/3/2021 23:54
42746,0,0,0.001852474,411.9818723,22.21367762,7/3/2021 23:57
42747,0,0,8.79E-07,410.8844671,22.21066667,7/4/2021 0:12
42748,0,0,7.50E-07,411.0081155,22.21099953,7/4/2021 0:15
42749,0,0,2.78E-06,411.3015753,22.21243235,7/4/2021 0:18
42750,0,0,2.34E-05,411.7371927,22.21210841,7/4/2021 0:21
42751,0,0,0.000137908,412.2985294,22.2129953,7/4/2021 0:24
42752,0,0,0.000471339,413.061719,22.21518173,7/4/2021 0:27
